ID,Exchange,Instrument,Market Active?,REST API root,Search helper
29789,bitbay,btcusdc,true,https://api.cryptowat.ch/markets/bitbay/btcusdc,bitbay btcusdc
987,bitbay,btgbtc,true,https://api.cryptowat.ch/markets/bitbay/btgbtc,bitbay btgbtc
965,bitbay,btgeur,true,https://api.cryptowat.ch/markets/bitbay/btgeur,bitbay btgeur
966,bitbay,btgpln,true,https://api.cryptowat.ch/markets/bitbay/btgpln,bitbay btgpln
984,bitbay,btgusd,true,https://api.cryptowat.ch/markets/bitbay/btgusd,bitbay btgusd
970,bitbay,dashbtc,true,https://api.cryptowat.ch/markets/bitbay/dashbtc,bitbay dashbtc
969,bitbay,dasheur,true,https://api.cryptowat.ch/markets/bitbay/dasheur,bitbay dasheur
973,bitbay,dashpln,true,https://api.cryptowat.ch/markets/bitbay/dashpln,bitbay dashpln
968,bitbay,dashusd,true,https://api.cryptowat.ch/markets/bitbay/dashusd,bitbay dashusd
977,bitbay,ethbtc,true,https://api.cryptowat.ch/markets/bitbay/ethbtc,bitbay ethbtc
671,bitbay,etheur,true,https://api.cryptowat.ch/markets/bitbay/etheur,bitbay etheur
59982,bitbay,ethgbp,true,https://api.cryptowat.ch/markets/bitbay/ethgbp,bitbay ethgbp
669,bitbay,ethpln,true,https://api.cryptowat.ch/markets/bitbay/ethpln,bitbay ethpln
672,bitbay,ethusd,true,https://api.cryptowat.ch/markets/bitbay/ethusd,bitbay ethusd
29790,bitbay,ethusdc,true,https://api.cryptowat.ch/markets/bitbay/ethusdc,bitbay ethusdc
983,bitbay,gamebtc,true,https://api.cryptowat.ch/markets/bitbay/gamebtc,bitbay gamebtc
980,bitbay,gameeur,true,https://api.cryptowat.ch/markets/bitbay/gameeur,bitbay gameeur
967,bitbay,gamepln,true,https://api.cryptowat.ch/markets/bitbay/gamepln,bitbay gamepln
975,bitbay,gameusd,true,https://api.cryptowat.ch/markets/bitbay/gameusd,bitbay gameusd
4850,bitbay,gntbtc,true,https://api.cryptowat.ch/markets/bitbay/gntbtc,bitbay gntbtc
4843,bitbay,gnteur,true,https://api.cryptowat.ch/markets/bitbay/gnteur,bitbay gnteur
4846,bitbay,gntpln,true,https://api.cryptowat.ch/markets/bitbay/gntpln,bitbay gntpln
4847,bitbay,gntusd,true,https://api.cryptowat.ch/markets/bitbay/gntusd,bitbay gntusd
60874,bitbay,linkbtc,true,https://api.cryptowat.ch/markets/bitbay/linkbtc,bitbay linkbtc
11535,bitbay,lmlbtc,true,https://api.cryptowat.ch/markets/bitbay/lmlbtc,bitbay lmlbtc
11534,bitbay,lmlpln,true,https://api.cryptowat.ch/markets/bitbay/lmlpln,bitbay lmlpln
981,bitbay,lskbtc,true,https://api.cryptowat.ch/markets/bitbay/lskbtc,bitbay lskbtc
974,bitbay,lskeur,true,https://api.cryptowat.ch/markets/bitbay/lskeur,bitbay lskeur
986,bitbay,lskpln,true,https://api.cryptowat.ch/markets/bitbay/lskpln,bitbay lskpln
971,bitbay,lskusd,true,https://api.cryptowat.ch/markets/bitbay/lskusd,bitbay lskusd
989,bitbay,ltcbtc,true,https://api.cryptowat.ch/markets/bitbay/ltcbtc,bitbay ltcbtc
972,bitbay,ltceur,true,https://api.cryptowat.ch/markets/bitbay/ltceur,bitbay ltceur
59984,bitbay,ltcgbp,true,https://api.cryptowat.ch/markets/bitbay/ltcgbp,bitbay ltcgbp
985,bitbay,ltcpln,true,https://api.cryptowat.ch/markets/bitbay/ltcpln,bitbay ltcpln
978,bitbay,ltcusd,true,https://api.cryptowat.ch/markets/bitbay/ltcusd,bitbay ltcusd
60877,bitbay,mkrbtc,true,https://api.cryptowat.ch/markets/bitbay/mkrbtc,bitbay mkrbtc
5032,bitbay,neubtc,true,https://api.cryptowat.ch/markets/bitbay/neubtc,bitbay neubtc
5030,bitbay,neueur,true,https://api.cryptowat.ch/markets/bitbay/neueur,bitbay neueur
5033,bitbay,neupln,true,https://api.cryptowat.ch/markets/bitbay/neupln,bitbay neupln
5031,bitbay,neuusd,true,https://api.cryptowat.ch/markets/bitbay/neuusd,bitbay neuusd
60875,bitbay,npxsbtc,true,https://api.cryptowat.ch/markets/bitbay/npxsbtc,bitbay npxsbtc
4845,bitbay,omgbtc,true,https://api.cryptowat.ch/markets/bitbay/omgbtc,bitbay omgbtc
4849,bitbay,omgeur,true,https://api.cryptowat.ch/markets/bitbay/omgeur,bitbay omgeur
4848,bitbay,omgpln,true,https://api.cryptowat.ch/markets/bitbay/omgpln,bitbay omgpln
4844,bitbay,omgusd,true,https://api.cryptowat.ch/markets/bitbay/omgusd,bitbay omgusd
4958,bitbay,paybtc,true,https://api.cryptowat.ch/markets/bitbay/paybtc,bitbay paybtc
4957,bitbay,payeur,true,https://api.cryptowat.ch/markets/bitbay/payeur,bitbay payeur
4955,bitbay,paypln,true,https://api.cryptowat.ch/markets/bitbay/paypln,bitbay paypln
4949,bitbay,payusd,true,https://api.cryptowat.ch/markets/bitbay/payusd,bitbay payusd
4945,bitbay,repbtc,true,https://api.cryptowat.ch/markets/bitbay/repbtc,bitbay repbtc
4946,bitbay,repeur,true,https://api.cryptowat.ch/markets/bitbay/repeur,bitbay repeur
4950,bitbay,reppln,true,https://api.cryptowat.ch/markets/bitbay/reppln,bitbay reppln
4953,bitbay,repusd,true,https://api.cryptowat.ch/markets/bitbay/repusd,bitbay repusd
60876,bitbay,srnbtc,true,https://api.cryptowat.ch/markets/bitbay/srnbtc,bitbay srnbtc
5172,bitbay,trxbtc,true,https://api.cryptowat.ch/markets/bitbay/trxbtc,bitbay trxbtc
5170,bitbay,trxeur,true,https://api.cryptowat.ch/markets/bitbay/trxeur,bitbay trxeur
5173,bitbay,trxpln,true,https://api.cryptowat.ch/markets/bitbay/trxpln,bitbay trxpln
5171,bitbay,trxusd,true,https://api.cryptowat.ch/markets/bitbay/trxusd,bitbay trxusd
29788,bitbay,usdcusd,true,https://api.cryptowat.ch/markets/bitbay/usdcusd,bitbay usdcusd
1057,bitbay,xinbtc,true,https://api.cryptowat.ch/markets/bitbay/xinbtc,bitbay xinbtc
1279,bitbay,xineur,true,https://api.cryptowat.ch/markets/bitbay/xineur,bitbay xineur
1281,bitbay,xinpln,true,https://api.cryptowat.ch/markets/bitbay/xinpln,bitbay xinpln
1280,bitbay,xinusd,true,https://api.cryptowat.ch/markets/bitbay/xinusd,bitbay xinusd
19422,bitbay,xlmbtc,true,https://api.cryptowat.ch/markets/bitbay/xlmbtc,bitbay xlmbtc
19421,bitbay,xlmeur,true,https://api.cryptowat.ch/markets/bitbay/xlmeur,bitbay xlmeur
19419,bitbay,xlmpln,true,https://api.cryptowat.ch/markets/bitbay/xlmpln,bitbay xlmpln
19420,bitbay,xlmusd,true,https://api.cryptowat.ch/markets/bitbay/xlmusd,bitbay xlmusd
4722,bitbay,xmrbtc,true,https://api.cryptowat.ch/markets/bitbay/xmrbtc,bitbay xmrbtc
4721,bitbay,xmreur,true,https://api.cryptowat.ch/markets/bitbay/xmreur,bitbay xmreur
4719,bitbay,xmrpln,true,https://api.cryptowat.ch/markets/bitbay/xmrpln,bitbay xmrpln
4717,bitbay,xmrusd,true,https://api.cryptowat.ch/markets/bitbay/xmrusd,bitbay xmrusd
993,bitbay,xrpbtc,true,https://api.cryptowat.ch/markets/bitbay/xrpbtc,bitbay xrpbtc
995,bitbay,xrpeur,true,https://api.cryptowat.ch/markets/bitbay/xrpeur,bitbay xrpeur
59986,bitbay,xrpgbp,true,https://api.cryptowat.ch/markets/bitbay/xrpgbp,bitbay xrpgbp
992,bitbay,xrppln,true,https://api.cryptowat.ch/markets/bitbay/xrppln,bitbay xrppln
994,bitbay,xrpusd,true,https://api.cryptowat.ch/markets/bitbay/xrpusd,bitbay xrpusd
4723,bitbay,zecbtc,true,https://api.cryptowat.ch/markets/bitbay/zecbtc,bitbay zecbtc
4720,bitbay,zeceur,true,https://api.cryptowat.ch/markets/bitbay/zeceur,bitbay zeceur
4716,bitbay,zecpln,true,https://api.cryptowat.ch/markets/bitbay/zecpln,bitbay zecpln
4718,bitbay,zecusd,true,https://api.cryptowat.ch/markets/bitbay/zecusd,bitbay zecusd
4947,bitbay,zrxbtc,true,https://api.cryptowat.ch/markets/bitbay/zrxbtc,bitbay zrxbtc
4954,bitbay,zrxeur,true,https://api.cryptowat.ch/markets/bitbay/zrxeur,bitbay zrxeur
4951,bitbay,zrxpln,true,https://api.cryptowat.ch/markets/bitbay/zrxpln,bitbay zrxpln
4960,bitbay,zrxusd,true,https://api.cryptowat.ch/markets/bitbay/zrxusd,bitbay zrxusd
5716,bitfinex,abysseth,true,https://api.cryptowat.ch/markets/bitfinex/abysseth,bitfinex abysseth
5721,bitfinex,abyssusd,true,https://api.cryptowat.ch/markets/bitfinex/abyssusd,bitfinex abyssusd
1070,bitfinex,agibtc,true,https://api.cryptowat.ch/markets/bitfinex/agibtc,bitfinex agibtc
1071,bitfinex,agieth,true,https://api.cryptowat.ch/markets/bitfinex/agieth,bitfinex agieth
1073,bitfinex,agiusd,true,https://api.cryptowat.ch/markets/bitfinex/agiusd,bitfinex agiusd
60182,bitfinex,aidbtc,true,https://api.cryptowat.ch/markets/bitfinex/aidbtc,bitfinex aidbtc
60183,bitfinex,aideth,true,https://api.cryptowat.ch/markets/bitfinex/aideth,bitfinex aideth
60181,bitfinex,aidusd,true,https://api.cryptowat.ch/markets/bitfinex/aidusd,bitfinex aidusd
5729,bitfinex,aionbtc,true,https://api.cryptowat.ch/markets/bitfinex/aionbtc,bitfinex aionbtc
5730,bitfinex,aioneth,true,https://api.cryptowat.ch/markets/bitfinex/aioneth,bitfinex aioneth
5735,bitfinex,aionusd,true,https://api.cryptowat.ch/markets/bitfinex/aionusd,bitfinex aionusd
60919,bitfinex,ampbtc,true,https://api.cryptowat.ch/markets/bitfinex/ampbtc,bitfinex ampbtc
60556,bitfinex,ampusd,true,https://api.cryptowat.ch/markets/bitfinex/ampusd,bitfinex ampusd
60557,bitfinex,ampusdt,true,https://api.cryptowat.ch/markets/bitfinex/ampusdt,bitfinex ampusdt
1102,bitfinex,antbtc,true,https://api.cryptowat.ch/markets/bitfinex/antbtc,bitfinex antbtc
1103,bitfinex,anteth,true,https://api.cryptowat.ch/markets/bitfinex/anteth,bitfinex anteth
1101,bitfinex,antusd,true,https://api.cryptowat.ch/markets/bitfinex/antusd,bitfinex antusd
60381,bitfinex,asteth,true,https://api.cryptowat.ch/markets/bitfinex/asteth,bitfinex asteth
60380,bitfinex,astusd,true,https://api.cryptowat.ch/markets/bitfinex/astusd,bitfinex astusd
4796,bitfinex,atmbtc,true,https://api.cryptowat.ch/markets/bitfinex/atmbtc,bitfinex atmbtc
4797,bitfinex,atmeth,true,https://api.cryptowat.ch/markets/bitfinex/atmeth,bitfinex atmeth
4795,bitfinex,atmusd,true,https://api.cryptowat.ch/markets/bitfinex/atmusd,bitfinex atmusd
41,bitfinex,avtbtc,true,https://api.cryptowat.ch/markets/bitfinex/avtbtc,bitfinex avtbtc
42,bitfinex,avteth,true,https://api.cryptowat.ch/markets/bitfinex/avteth,bitfinex avteth
40,bitfinex,avtusd,true,https://api.cryptowat.ch/markets/bitfinex/avtusd,bitfinex avtusd
479,bitfinex,batbtc,true,https://api.cryptowat.ch/markets/bitfinex/batbtc,bitfinex batbtc
480,bitfinex,bateth,true,https://api.cryptowat.ch/markets/bitfinex/bateth,bitfinex bateth
478,bitfinex,batusd,true,https://api.cryptowat.ch/markets/bitfinex/batusd,bitfinex batusd
11,bitfinex,bccbtc,FALSE,https://api.cryptowat.ch/markets/bitfinex/bccbtc,bitfinex bccbtc
10,bitfinex,bccusd,FALSE,https://api.cryptowat.ch/markets/bitfinex/bccusd,bitfinex bccusd
5557,bitfinex,bchbtc,true,https://api.cryptowat.ch/markets/bitfinex/bchbtc,bitfinex bchbtc
33,bitfinex,bcheth,FALSE,https://api.cryptowat.ch/markets/bitfinex/bcheth,bitfinex bcheth
5556,bitfinex,bchusd,true,https://api.cryptowat.ch/markets/bitfinex/bchusd,bitfinex bchusd
59787,bitfinex,bchusdt,true,https://api.cryptowat.ch/markets/bitfinex/bchusdt,bitfinex bchusdt
1277,bitfinex,bcibtc,true,https://api.cryptowat.ch/markets/bitfinex/bcibtc,bitfinex bcibtc
1278,bitfinex,bciusd,true,https://api.cryptowat.ch/markets/bitfinex/bciusd,bitfinex bciusd
13,bitfinex,bcubtc,FALSE,https://api.cryptowat.ch/markets/bitfinex/bcubtc,bitfinex bcubtc
12,bitfinex,bcuusd,FALSE,https://api.cryptowat.ch/markets/bitfinex/bcuusd,bitfinex bcuusd
1124,bitfinex,bftbtc,true,https://api.cryptowat.ch/markets/bitfinex/bftbtc,bitfinex bftbtc
1125,bitfinex,bfteth,true,https://api.cryptowat.ch/markets/bitfinex/bfteth,bitfinex bfteth
1126,bitfinex,bftusd,true,https://api.cryptowat.ch/markets/bitfinex/bftusd,bitfinex bftusd
8,bitfinex,bfxbtc,FALSE,https://api.cryptowat.ch/markets/bitfinex/bfxbtc,bitfinex bfxbtc
9,bitfinex,bfxusd,FALSE,https://api.cryptowat.ch/markets/bitfinex/bfxusd,bitfinex bfxusd
4929,bitfinex,bntbtc,true,https://api.cryptowat.ch/markets/bitfinex/bntbtc,bitfinex bntbtc
4930,bitfinex,bnteth,true,https://api.cryptowat.ch/markets/bitfinex/bnteth,bitfinex bnteth
4928,bitfinex,bntusd,true,https://api.cryptowat.ch/markets/bitfinex/bntusd,bitfinex bntusd
11382,bitfinex,boxeth,true,https://api.cryptowat.ch/markets/bitfinex/boxeth,bitfinex boxeth
11381,bitfinex,boxusd,true,https://api.cryptowat.ch/markets/bitfinex/boxusd,bitfinex boxusd
5559,bitfinex,bsvbtc,true,https://api.cryptowat.ch/markets/bitfinex/bsvbtc,bitfinex bsvbtc
5558,bitfinex,bsvusd,true,https://api.cryptowat.ch/markets/bitfinex/bsvusd,bitfinex bsvusd
47,bitfinex,bt1btc,FALSE,https://api.cryptowat.ch/markets/bitfinex/bt1btc,bitfinex bt1btc
46,bitfinex,bt1usd,FALSE,https://api.cryptowat.ch/markets/bitfinex/bt1usd,bitfinex bt1usd
50,bitfinex,bt2btc,FALSE,https://api.cryptowat.ch/markets/bitfinex/bt2btc,bitfinex bt2btc
49,bitfinex,bt2usd,FALSE,https://api.cryptowat.ch/markets/bitfinex/bt2usd,bitfinex bt2usd
415,bitfinex,btceur,true,https://api.cryptowat.ch/markets/bitfinex/btceur,bitfinex btceur
1026,bitfinex,btcgbp,true,https://api.cryptowat.ch/markets/bitfinex/btcgbp,bitfinex btcgbp
1027,bitfinex,btcjpy,true,https://api.cryptowat.ch/markets/bitfinex/btcjpy,bitfinex btcjpy
1,bitfinex,btcusd,true,https://api.cryptowat.ch/markets/bitfinex/btcusd,bitfinex btcusd
49677,bitfinex,btcusdt,true,https://api.cryptowat.ch/markets/bitfinex/btcusdt,bitfinex btcusdt
58,bitfinex,btgbtc,true,https://api.cryptowat.ch/markets/bitfinex/btgbtc,bitfinex btgbtc
57,bitfinex,btgusd,true,https://api.cryptowat.ch/markets/bitfinex/btgusd,bitfinex btgusd
29702,bitfinex,bttbtc,true,https://api.cryptowat.ch/markets/bitfinex/bttbtc,bitfinex bttbtc
29701,bitfinex,bttusd,true,https://api.cryptowat.ch/markets/bitfinex/bttusd,bitfinex bttusd
1297,bitfinex,cbtbtc,true,https://api.cryptowat.ch/markets/bitfinex/cbtbtc,bitfinex cbtbtc
1298,bitfinex,cbteth,true,https://api.cryptowat.ch/markets/bitfinex/cbteth,bitfinex cbteth
1299,bitfinex,cbtusd,true,https://api.cryptowat.ch/markets/bitfinex/cbtusd,bitfinex cbtusd
1164,bitfinex,cfibtc,true,https://api.cryptowat.ch/markets/bitfinex/cfibtc,bitfinex cfibtc
1165,bitfinex,cfieth,true,https://api.cryptowat.ch/markets/bitfinex/cfieth,bitfinex cfieth
1195,bitfinex,cfiusd,true,https://api.cryptowat.ch/markets/bitfinex/cfiusd,bitfinex cfiusd
61437,bitfinex,chzusd,true,https://api.cryptowat.ch/markets/bitfinex/chzusd,bitfinex chzusd
61438,bitfinex,chzusdt,true,https://api.cryptowat.ch/markets/bitfinex/chzusdt,bitfinex chzusdt
50950,bitfinex,clobtc,true,https://api.cryptowat.ch/markets/bitfinex/clobtc,bitfinex clobtc
50949,bitfinex,clousd,true,https://api.cryptowat.ch/markets/bitfinex/clousd,bitfinex clousd
4651,bitfinex,cndbtc,true,https://api.cryptowat.ch/markets/bitfinex/cndbtc,bitfinex cndbtc
4652,bitfinex,cndeth,true,https://api.cryptowat.ch/markets/bitfinex/cndeth,bitfinex cndeth
4650,bitfinex,cndusd,true,https://api.cryptowat.ch/markets/bitfinex/cndusd,bitfinex cndusd
11380,bitfinex,cnneth,true,https://api.cryptowat.ch/markets/bitfinex/cnneth,bitfinex cnneth
11379,bitfinex,cnnusd,true,https://api.cryptowat.ch/markets/bitfinex/cnnusd,bitfinex cnnusd
5743,bitfinex,ctxcbtc,true,https://api.cryptowat.ch/markets/bitfinex/ctxcbtc,bitfinex ctxcbtc
5744,bitfinex,ctxceth,true,https://api.cryptowat.ch/markets/bitfinex/ctxceth,bitfinex ctxceth
5742,bitfinex,ctxcusd,true,https://api.cryptowat.ch/markets/bitfinex/ctxcusd,bitfinex ctxcusd
5702,bitfinex,dadibtc,true,https://api.cryptowat.ch/markets/bitfinex/dadibtc,bitfinex dadibtc
5703,bitfinex,dadieth,true,https://api.cryptowat.ch/markets/bitfinex/dadieth,bitfinex dadieth
5706,bitfinex,dadiusd,true,https://api.cryptowat.ch/markets/bitfinex/dadiusd,bitfinex dadiusd
61499,bitfinex,daibtc,true,https://api.cryptowat.ch/markets/bitfinex/daibtc,bitfinex daibtc
61500,bitfinex,daieth,true,https://api.cryptowat.ch/markets/bitfinex/daieth,bitfinex daieth
61498,bitfinex,daiusd,true,https://api.cryptowat.ch/markets/bitfinex/daiusd,bitfinex daiusd
23,bitfinex,dashbtc,true,https://api.cryptowat.ch/markets/bitfinex/dashbtc,bitfinex dashbtc
22,bitfinex,dashusd,true,https://api.cryptowat.ch/markets/bitfinex/dashusd,bitfinex dashusd
60,bitfinex,databtc,true,https://api.cryptowat.ch/markets/bitfinex/databtc,bitfinex databtc
61,bitfinex,dataeth,true,https://api.cryptowat.ch/markets/bitfinex/dataeth,bitfinex dataeth
59,bitfinex,datausd,true,https://api.cryptowat.ch/markets/bitfinex/datausd,bitfinex datausd
62,bitfinex,datbtc,FALSE,https://api.cryptowat.ch/markets/bitfinex/datbtc,bitfinex datbtc
64,bitfinex,dateth,FALSE,https://api.cryptowat.ch/markets/bitfinex/dateth,bitfinex dateth
63,bitfinex,datusd,FALSE,https://api.cryptowat.ch/markets/bitfinex/datusd,bitfinex datusd
5506,bitfinex,dgbbtc,true,https://api.cryptowat.ch/markets/bitfinex/dgbbtc,bitfinex dgbbtc
5507,bitfinex,dgbusd,true,https://api.cryptowat.ch/markets/bitfinex/dgbusd,bitfinex dgbusd
11378,bitfinex,dgxeth,true,https://api.cryptowat.ch/markets/bitfinex/dgxeth,bitfinex dgxeth
11377,bitfinex,dgxusd,true,https://api.cryptowat.ch/markets/bitfinex/dgxusd,bitfinex dgxusd
5734,bitfinex,drgneth,true,https://api.cryptowat.ch/markets/bitfinex/drgneth,bitfinex drgneth
5733,bitfinex,drgnusd,true,https://api.cryptowat.ch/markets/bitfinex/drgnusd,bitfinex drgnusd
4800,bitfinex,dtabtc,true,https://api.cryptowat.ch/markets/bitfinex/dtabtc,bitfinex dtabtc
4801,bitfinex,dtaeth,true,https://api.cryptowat.ch/markets/bitfinex/dtaeth,bitfinex dtaeth
4803,bitfinex,dtausd,true,https://api.cryptowat.ch/markets/bitfinex/dtausd,bitfinex dtausd
55,bitfinex,edobtc,true,https://api.cryptowat.ch/markets/bitfinex/edobtc,bitfinex edobtc
56,bitfinex,edoeth,true,https://api.cryptowat.ch/markets/bitfinex/edoeth,bitfinex edoeth
48,bitfinex,edousd,true,https://api.cryptowat.ch/markets/bitfinex/edousd,bitfinex edousd
568,bitfinex,elfbtc,true,https://api.cryptowat.ch/markets/bitfinex/elfbtc,bitfinex elfbtc
569,bitfinex,elfeth,true,https://api.cryptowat.ch/markets/bitfinex/elfeth,bitfinex elfeth
572,bitfinex,elfusd,true,https://api.cryptowat.ch/markets/bitfinex/elfusd,bitfinex elfusd
5592,bitfinex,enjeth,true,https://api.cryptowat.ch/markets/bitfinex/enjeth,bitfinex enjeth
5593,bitfinex,enjusd,true,https://api.cryptowat.ch/markets/bitfinex/enjusd,bitfinex enjusd
14,bitfinex,eosbtc,true,https://api.cryptowat.ch/markets/bitfinex/eosbtc,bitfinex eosbtc
16,bitfinex,eoseth,true,https://api.cryptowat.ch/markets/bitfinex/eoseth,bitfinex eoseth
1034,bitfinex,eoseur,true,https://api.cryptowat.ch/markets/bitfinex/eoseur,bitfinex eoseur
1036,bitfinex,eosgbp,true,https://api.cryptowat.ch/markets/bitfinex/eosgbp,bitfinex eosgbp
1035,bitfinex,eosjpy,true,https://api.cryptowat.ch/markets/bitfinex/eosjpy,bitfinex eosjpy
15,bitfinex,eosusd,true,https://api.cryptowat.ch/markets/bitfinex/eosusd,bitfinex eosusd
59786,bitfinex,eosusdt,true,https://api.cryptowat.ch/markets/bitfinex/eosusdt,bitfinex eosusdt
